index,fullpathname,classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,pred_label
19,\wallet\src\de\schildbach\wallet\util\GenericUtils.java,GenericUtils,34,0,2,0,0,False,False,2,False,False,0,3,1,2,False,False,False,True,False,public,2,0,0,False,Service Provider
20,\wallet\src\de\schildbach\wallet\util\Installer.java,Installer,64,4,4,0,0,False,False,1,True,False,4,4,4,10,False,False,False,False,True,public,4,0,0,False,Service Provider
21,\wallet\src\de\schildbach\wallet\util\Iso8601Format.java,Iso8601Format,58,1,8,0,0,False,False,2,False,False,0,4,6,0,False,False,False,True,False,public,8,0,0,False,Service Provider
22,\wallet\src\de\schildbach\wallet\util\Nfc.java,Nfc,41,0,2,0,0,False,False,1,False,False,1,4,5,3,False,False,False,True,False,public,2,0,0,False,Service Provider
23,\wallet\src\de\schildbach\wallet\util\MonetarySpannable.java,MonetarySpannable,99,4,3,0,0,False,False,2,False,False,13,9,11,3,False,False,False,True,False,public,2,1,0,False,Service Provider
24,\wallet\src\de\schildbach\wallet\util\OnFirstPreDraw.Callback.java,Callback,23,0,0,0,0,False,False,1,False,False,0,0,0,0,True,True,True,False,False,public,0,0,0,False,Service Provider
25,\wallet\src\de\schildbach\wallet\util\OnFirstPreDraw.java,OnFirstPreDraw,50,4,2,0,0,False,False,4,False,False,2,2,6,3,False,False,False,True,False,public,2,0,0,False,Service Provider
26,\wallet\src\de\schildbach\wallet\util\WalletUtils.MonospaceSpan.java,MonospaceSpan,39,0,2,0,0,False,False,2,False,False,2,1,1,2,True,False,True,True,False,private,2,0,0,False,Service Provider
27,\wallet\src\de\schildbach\wallet\util\Toast.java,Toast,80,2,10,0,0,False,False,1,False,False,0,17,3,6,False,False,False,True,False,public,8,2,0,False,Service Provider
28,\wallet\src\de\schildbach\wallet\util\Qr.java,Qr,101,2,5,0,0,False,False,1,False,False,1,5,17,8,False,False,False,True,False,public,5,0,0,False,Service Provider
29,\wallet\src\de\schildbach\wallet\util\ViewPagerTabs.java,ViewPagerTabs,155,6,9,0,1,False,False,3,False,False,4,10,14,10,False,False,False,True,False,public,6,0,3,False,Interfacer
30,\wallet\src\de\schildbach\wallet\util\WholeStringBuilder.java,WholeStringBuilder,32,0,1,0,0,False,False,3,True,False,0,1,3,1,False,False,False,True,False,public,1,0,0,False,Service Provider
31,\wallet\src\de\schildbach\wallet\util\WalletUtils.java,WalletUtils,182,2,12,0,2,False,False,2,False,False,8,28,29,24,False,False,False,True,False,public,12,0,0,False,Service Provider
32,\wallet\src\de\schildbach\wallet\ui\AbstractWalletActivity.java,AbstractWalletActivity,62,2,4,1,1,False,False,3,False,False,2,3,10,1,False,False,False,True,False,public,3,0,1,True,Coordinator
33,\wallet\src\de\schildbach\wallet\ui\AddressAndLabel.java,AddressAndLabel,89,3,5,0,0,False,False,3,False,False,3,3,8,8,False,False,False,True,False,public,5,0,0,False,Service Provider
34,\wallet\src\de\schildbach\wallet\ui\AddressBookActivity.TwoFragmentAdapter.java,TwoFragmentAdapter,86,5,6,1,1,False,False,3,True,False,6,11,6,5,True,False,True,True,False,private,6,0,0,False,Information Holder
35,\wallet\src\de\schildbach\wallet\ui\AddressBookActivity.java,AddressBookActivity,76,4,2,0,0,False,False,3,False,False,4,2,8,6,False,False,False,True,False,public,1,0,1,False,Coordinator
36,\wallet\src\de\schildbach\wallet\ui\BitmapFragment.java,BitmapFragment,79,4,5,0,0,False,False,2,False,False,0,6,14,3,False,False,False,True,False,public,4,1,0,False,Coordinator
37,\wallet\src\de\schildbach\wallet\ui\CurrencyAmountView.Listener.java,Listener,24,0,0,0,0,False,False,1,True,False,0,0,0,0,True,True,True,False,False,public,0,0,0,False,Service Provider
38,\wallet\src\de\schildbach\wallet\ui\CurrencyAmountView.TextViewListener.java,TextViewListener,62,1,5,1,0,False,False,3,True,False,5,12,5,3,False,False,True,True,False,private,5,0,0,False,Service Provider
39,\wallet\src\de\schildbach\wallet\ui\CircularProgressView.java,CircularProgressView,125,9,10,5,1,False,False,3,False,False,3,15,10,4,False,False,False,True,False,public,6,1,3,False,Interfacer
40,\wallet\src\de\schildbach\wallet\ui\AlertDialogsFragment.java,AlertDialogsFragment,345,9,15,0,0,False,False,3,False,False,31,12,34,60,False,False,False,True,False,public,5,10,0,False,Interfacer
41,\wallet\src\de\schildbach\wallet\ui\CurrencyCalculatorLink.java,CurrencyCalculatorLink,175,8,13,6,3,False,False,3,False,False,15,6,7,15,False,False,False,True,False,public,12,1,0,False,Information Holder
42,\wallet\src\de\schildbach\wallet\ui\CurrencySymbolDrawable.java,CurrencySymbolDrawable,55,3,5,2,2,False,False,3,False,False,0,3,5,0,False,False,False,True,False,public,5,0,0,False,Information Holder
43,\wallet\src\de\schildbach\wallet\ui\CurrencyAmountView.java,CurrencyAmountView,271,15,21,13,2,False,False,3,False,False,15,18,24,25,False,False,False,True,False,public,15,3,3,False,Interfacer
44,\wallet\src\de\schildbach\wallet\ui\CurrencyTextView.java,CurrencyTextView,101,7,9,7,0,False,False,3,False,False,3,7,13,1,False,False,False,True,False,public,7,1,1,False,Interfacer
45,\wallet\src\de\schildbach\wallet\ui\DialogBuilder.java,DialogBuilder,95,3,8,6,0,False,False,2,True,False,4,9,10,0,False,False,False,True,False,public,8,0,0,False,Service Provider
46,\wallet\src\de\schildbach\wallet\ui\DividerItemDecoration.java,DividerItemDecoration,82,5,5,1,1,False,False,3,False,False,3,10,8,15,False,False,False,True,False,public,5,0,0,False,Interfacer
47,\wallet\src\de\schildbach\wallet\ui\EncryptKeysDialogFragment.State.java,State,23,3,0,0,0,False,False,1,False,False,0,0,0,0,False,False,True,False,True,private,0,0,0,False,Information Holder
48,\wallet\src\de\schildbach\wallet\ui\EditAddressBookEntryFragment.java,EditAddressBookEntryFragment,130,7,6,0,0,False,False,5,False,False,4,10,21,15,False,False,False,True,False,public,4,2,0,False,Interfacer
49,\wallet\src\de\schildbach\wallet\ui\Event.Observer.java,Observer,28,0,1,0,0,False,False,1,True,False,1,1,0,2,True,False,True,True,False,public,1,0,0,True,Service Provider
50,\wallet\src\de\schildbach\wallet\ui\Event.java,Event,45,2,4,0,2,False,False,1,False,False,1,0,1,0,False,False,False,True,False,public,4,0,0,False,Information Holder
51,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesActivity.java,ExchangeRatesActivity,29,0,1,0,0,False,False,3,False,False,0,1,2,0,False,False,False,True,False,public,0,0,1,False,Service Provider
52,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesAdapter.ListItem.java,ListItem,37,5,0,0,0,False,False,2,False,False,0,0,2,1,True,False,True,True,False,public,0,0,0,False,Information Holder
53,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesAdapter.OnClickListener.java,OnClickListener,24,0,0,0,0,False,False,3,True,False,0,0,1,0,False,True,True,False,False,public,0,0,0,False,Service Provider
54,\wallet\src\de\schildbach\wallet\ui\EncryptKeysDialogFragment.java,EncryptKeysDialogFragment,290,18,10,0,0,False,False,4,False,False,9,5,32,37,False,False,False,True,False,public,7,3,0,False,Interfacer
55,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesAdapter.ViewHolder.java,ViewHolder,40,5,0,0,0,False,False,2,True,False,0,0,5,0,True,False,True,True,False,public,0,0,0,False,Information Holder
56,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesAdapter.java,ExchangeRatesAdapter,111,2,3,0,0,False,True,3,True,False,6,9,18,5,False,False,False,True,False,public,3,0,0,False,Structurer
57,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesViewModel.ExchangeRatesLiveData.java,ExchangeRatesLiveData,52,1,3,1,0,False,False,4,False,False,1,1,6,4,True,False,True,True,False,public,1,0,2,False,Information Holder
58,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesFragment.java,ExchangeRatesFragment,197,7,8,0,0,False,False,3,False,False,10,11,30,25,False,False,False,True,False,public,7,1,0,False,Interfacer
59,\wallet\src\de\schildbach\wallet\ui\ExchangeRatesViewModel.java,ExchangeRatesViewModel,52,5,3,0,3,False,False,4,False,False,3,0,6,0,False,False,False,True,False,public,3,0,0,False,Information Holder
60,\wallet\src\de\schildbach\wallet\ui\FancyListFragment.java,FancyListFragment,39,0,2,1,0,False,False,3,False,False,0,4,7,0,False,False,False,True,False,public,2,0,0,False,Interfacer
61,\wallet\src\de\schildbach\wallet\ui\HelpDialogFragment.java,HelpDialogFragment,65,4,5,0,0,False,False,3,False,False,0,6,9,3,False,False,False,True,False,public,4,1,0,False,Coordinator
62,\wallet\src\de\schildbach\wallet\ui\InputParser.StreamInputParser.java,StreamInputParser,67,2,2,0,0,False,False,3,True,False,1,1,9,6,True,False,True,True,False,public,1,0,1,True,Service Provider
63,\wallet\src\de\schildbach\wallet\ui\InputParser.BinaryInputParser.java,BinaryInputParser,62,2,2,0,0,False,False,3,True,False,1,1,6,3,True,False,True,True,False,public,1,0,1,True,Service Provider
64,\wallet\src\de\schildbach\wallet\ui\InputParser.StringInputParser.java,StringInputParser,106,1,2,0,0,False,False,3,True,False,2,1,16,9,True,False,True,True,False,public,1,0,1,True,Service Provider
65,\wallet\src\de\schildbach\wallet\ui\MaybeMaintenanceFragment.java,MaybeMaintenanceFragment,51,2,2,0,0,False,False,3,False,False,2,2,6,6,False,False,False,True,False,public,2,0,0,False,Coordinator
66,\wallet\src\de\schildbach\wallet\ui\InputParser.java,InputParser,121,2,4,0,0,False,False,2,True,False,6,8,25,14,False,False,False,True,False,public,1,0,3,True,Service Provider
67,\wallet\src\de\schildbach\wallet\ui\MaybeMaintenanceViewModel.WalletMaintenanceRecommendedLiveData.java,WalletMaintenanceRecommendedLiveData,56,0,2,0,0,False,False,5,False,False,0,1,9,2,True,False,True,True,False,public,0,0,2,False,Information Holder
68,\wallet\src\de\schildbach\wallet\ui\ProgressDialogFragment.Observer.java,Observer,43,1,1,0,0,False,False,1,True,False,2,1,3,1,True,False,True,True,False,public,1,0,0,False,Service Provider
69,\wallet\src\de\schildbach\wallet\ui\MaybeMaintenanceViewModel.java,MaybeMaintenanceViewModel,65,5,3,1,1,False,False,4,False,False,1,0,7,4,False,False,False,True,False,public,2,1,0,False,Information Holder
70,\wallet\src\de\schildbach\wallet\ui\ProgressDialogFragment.java,ProgressDialogFragment,47,3,3,0,0,False,False,3,False,False,0,3,6,1,False,False,False,True,False,public,3,0,0,False,Service Provider
71,\wallet\src\de\schildbach\wallet\ui\ReportIssueDialogBuilder.java,ReportIssueDialogBuilder,193,7,7,0,0,False,False,4,True,False,11,5,25,23,False,False,False,True,False,public,1,1,5,True,Service Provider
72,\wallet\src\de\schildbach\wallet\ui\ReportIssueViewModel.java,ReportIssueViewModel,33,2,0,0,0,False,False,4,False,False,0,0,4,0,False,False,False,True,False,public,0,0,0,False,Information Holder
73,\wallet\src\de\schildbach\wallet\ui\RequestCoinsActivity.java,RequestCoinsActivity,77,3,6,0,0,False,False,3,False,False,2,6,12,3,False,False,False,True,False,public,5,0,1,False,Coordinator
74,\wallet\src\de\schildbach\wallet\ui\RequestCoinsActivityViewModel.java,RequestCoinsActivityViewModel,25,1,0,0,0,False,False,5,False,False,0,0,2,0,False,False,False,True,False,public,0,0,0,False,Information Holder
75,\wallet\src\de\schildbach\wallet\ui\ReportIssueDialogFragment.java,ReportIssueDialogFragment,278,11,9,0,0,False,False,4,False,False,7,16,38,42,False,False,False,True,False,public,5,4,0,False,Interfacer
76,\wallet\src\de\schildbach\wallet\ui\RequestCoinsViewModel.FreshReceiveAddressLiveData.java,FreshReceiveAddressLiveData,58,1,4,1,0,False,False,5,False,False,1,3,7,2,True,False,True,True,False,public,2,1,1,False,Information Holder
77,\wallet\src\de\schildbach\wallet\ui\RequestCoinsViewModel.java,RequestCoinsViewModel,162,11,4,0,0,False,False,4,False,False,4,4,20,20,False,False,False,True,False,public,0,4,0,False,Interfacer
78,\wallet\src\de\schildbach\wallet\ui\SendCoinsQrActivity.java,SendCoinsQrActivity,84,1,2,0,0,False,False,4,False,False,3,4,15,5,False,False,False,True,False,public,1,0,1,False,Interfacer
79,\wallet\src\de\schildbach\wallet\ui\RequestCoinsFragment.java,RequestCoinsFragment,353,15,20,0,0,False,False,3,False,False,15,18,51,43,False,False,False,True,False,public,12,8,0,False,Interfacer
80,\wallet\src\de\schildbach\wallet\ui\SendingAddressesViewModel.AddressesToExcludeLiveData.java,AddressesToExcludeLiveData,57,0,2,0,0,False,False,5,False,False,0,1,13,5,False,False,True,True,False,public,0,1,1,False,Information Holder
81,\wallet\src\de\schildbach\wallet\ui\SendingAddressesViewModel.ClipLiveData.java,ClipLiveData,48,1,4,1,0,False,False,3,False,False,0,1,6,1,True,False,True,True,False,public,2,0,2,False,Information Holder
82,\wallet\src\de\schildbach\wallet\ui\SendingAddressesViewModel.java,SendingAddressesViewModel,46,7,0,0,0,False,False,4,False,False,0,0,10,0,False,False,False,True,False,public,0,0,0,False,Information Holder
83,\wallet\src\de\schildbach\wallet\ui\ShowPasswordCheckListener.java,ShowPasswordCheckListener,37,1,1,0,0,False,False,4,True,False,0,2,5,1,False,False,False,True,False,public,1,0,0,False,Service Provider
84,\wallet\src\de\schildbach\wallet\ui\StickToTopLinearLayoutManager.java,StickToTopLinearLayoutManager,34,0,1,0,0,False,False,6,True,False,1,3,3,0,False,False,False,True,False,public,1,0,0,False,Service Provider
85,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.ChangeType.java,ChangeType,23,8,0,0,0,False,False,2,False,False,0,0,0,0,False,False,True,False,True,private,0,0,0,False,Information Holder
86,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.ItemAnimator.java,ItemAnimator,35,0,1,0,0,False,False,2,True,False,1,2,4,0,True,False,True,True,False,public,1,0,0,False,Service Provider
87,\wallet\src\de\schildbach\wallet\ui\SendingAddressesFragment.java,SendingAddressesFragment,316,7,12,0,1,False,False,3,False,False,11,17,46,43,False,False,False,True,False,public,7,5,0,False,Interfacer
88,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.OnClickListener.java,OnClickListener,27,0,0,0,0,False,False,3,True,False,0,0,2,0,False,True,True,False,False,public,0,0,0,False,Service Provider
89,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.WarningType.java,WarningType,23,3,0,0,0,False,False,2,False,False,0,0,0,0,False,False,True,False,True,public,0,0,0,False,Information Holder
90,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.WarningViewHolder.java,WarningViewHolder,31,1,0,0,0,False,False,3,True,False,0,0,4,0,True,False,True,True,False,public,0,0,0,False,Information Holder
91,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.ListItem.java,ListItem,325,0,0,0,0,False,False,2,False,False,8,0,30,31,True,False,True,True,False,public,0,0,0,False,Information Holder
92,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.TransactionViewHolder.java,TransactionViewHolder,151,16,9,0,0,False,False,3,True,False,1,9,8,1,True,False,True,True,False,public,1,8,0,False,Information Holder
93,\wallet\src\de\schildbach\wallet\ui\WalletActionsFragment.java,WalletActionsFragment,79,1,4,0,0,False,False,3,False,False,0,4,11,7,False,False,False,True,False,public,3,1,0,False,Coordinator
94,\wallet\src\de\schildbach\wallet\ui\WalletActivity.QuickReturnBehavior.java,QuickReturnBehavior,37,0,2,0,0,False,False,3,True,False,0,14,4,1,True,False,True,True,False,private,2,0,0,False,Service Provider
95,\wallet\src\de\schildbach\wallet\ui\WalletActivityViewModel.EnterAnimationState.java,EnterAnimationState,23,3,0,0,0,False,False,3,False,False,0,0,0,0,True,False,True,False,True,public,0,0,0,False,Information Holder
96,\wallet\src\de\schildbach\wallet\ui\TransactionsAdapter.java,TransactionsAdapter,337,8,5,0,1,False,True,2,True,False,49,16,24,20,False,False,False,True,False,public,5,0,0,False,Controller
97,\wallet\src\de\schildbach\wallet\ui\WalletActivityViewModel.WalletEncryptedLiveData.java,WalletEncryptedLiveData,45,0,2,0,0,False,False,4,False,False,0,1,5,2,True,False,True,True,False,public,0,0,2,False,Service Provider
98,\wallet\src\de\schildbach\wallet\ui\WalletActivityViewModel.WalletLegacyFallbackLiveData.java,WalletLegacyFallbackLiveData,47,0,2,0,0,False,False,5,False,False,0,1,6,3,True,False,True,True,False,public,0,0,2,False,Information Holder
99,\wallet\src\de\schildbach\wallet\ui\WalletActivity.java,WalletActivity,456,7,13,0,0,False,False,2,False,False,18,11,47,67,False,False,False,True,False,public,7,2,4,False,Interfacer
100,\wallet\src\de\schildbach\wallet\ui\WalletActivityViewModel.java,WalletActivityViewModel,79,11,7,0,0,False,False,4,False,False,3,0,5,2,False,False,False,True,False,public,6,1,0,False,Information Holder
101,\wallet\src\de\schildbach\wallet\ui\WalletAddressDialogFragment.java,WalletAddressDialogFragment,121,5,5,0,0,False,False,4,False,False,2,8,24,8,False,False,False,True,False,public,4,1,0,False,Interfacer
102,\wallet\src\de\schildbach\wallet\ui\WalletAddressViewModel.CurrentAddressLiveData.java,CurrentAddressLiveData,92,1,5,0,0,False,False,4,False,False,0,4,13,2,True,False,True,True,False,public,0,2,3,False,Information Holder
103,\wallet\src\de\schildbach\wallet\ui\WalletAddressFragment.java,WalletAddressFragment,112,6,4,0,0,False,False,3,False,False,2,6,23,9,False,False,False,True,False,public,3,1,0,False,Interfacer
104,\wallet\src\de\schildbach\wallet\ui\WalletAddressViewModel.java,WalletAddressViewModel,91,6,3,0,0,False,False,4,False,False,2,2,13,9,False,False,False,True,False,public,0,3,0,False,Service Provider
105,\wallet\src\de\schildbach\wallet\ui\WalletAddressesAdapter.java,WalletAddressesAdapter,165,8,13,2,6,False,False,3,True,False,9,13,19,11,False,False,False,True,False,public,11,2,0,False,Structurer
106,\wallet\src\de\schildbach\wallet\ui\WalletAddressesFragment.java,WalletAddressesFragment,193,7,5,0,0,False,False,3,False,False,2,10,33,24,False,False,False,True,False,public,5,0,0,False,Interfacer
107,\wallet\src\de\schildbach\wallet\ui\WalletAddressesViewModel.ImportedAddressesLiveData.java,ImportedAddressesLiveData,78,0,4,0,0,False,False,4,False,False,2,3,14,5,True,False,True,True,False,public,1,1,2,False,Information Holder
108,\wallet\src\de\schildbach\wallet\ui\WalletAddressesViewModel.IssuedReceiveAddressesLiveData.java,IssuedReceiveAddressesLiveData,57,0,4,0,0,False,False,5,False,False,0,3,9,2,True,False,True,True,False,public,1,1,2,False,Information Holder
109,\wallet\src\de\schildbach\wallet\ui\WalletAddressesViewModel.java,WalletAddressesViewModel,51,8,0,0,0,False,False,4,False,False,0,0,12,1,False,False,False,True,False,public,0,0,0,False,Information Holder
110,\wallet\src\de\schildbach\wallet\ui\WalletBalanceViewModel.java,WalletBalanceViewModel,51,4,3,0,3,False,False,4,False,False,3,0,6,0,False,False,False,True,False,public,3,0,0,False,Information Holder
111,\wallet\src\de\schildbach\wallet\ui\WalletDisclaimerViewModel.DisclaimerEnabledLiveData.java,DisclaimerEnabledLiveData,46,1,3,0,0,False,False,4,False,False,1,2,5,3,True,False,True,True,False,public,1,0,2,False,Information Holder
112,\wallet\src\de\schildbach\wallet\ui\WalletDisclaimerFragment.java,WalletDisclaimerFragment,96,2,3,0,0,False,False,3,False,False,5,4,17,8,False,False,False,True,False,public,2,1,0,False,Interfacer
113,\wallet\src\de\schildbach\wallet\ui\WalletBalanceFragment.java,WalletBalanceFragment,215,11,9,0,0,False,False,3,False,False,11,11,26,18,False,False,False,True,False,public,7,2,0,False,Interfacer
114,\wallet\src\de\schildbach\wallet\ui\WalletDisclaimerViewModel.java,WalletDisclaimerViewModel,43,3,2,0,2,False,False,4,False,False,2,0,4,0,False,False,False,True,False,public,2,0,0,False,Information Holder
115,\wallet\src\de\schildbach\wallet\ui\WalletTransactionsViewModel.Direction.java,Direction,23,2,0,0,0,False,False,1,False,False,0,0,0,0,False,False,True,False,True,public,0,0,0,False,Information Holder
116,\wallet\src\de\schildbach\wallet\ui\WalletTransactionsViewModel.TransactionsConfidenceLiveData.java,TransactionsConfidenceLiveData,48,0,4,0,0,False,False,4,False,False,0,4,6,0,True,False,True,True,False,private,1,0,3,False,Information Holder
117,\wallet\src\de\schildbach\wallet\ui\WalletTransactionsViewModel.TransactionsLiveData.java,TransactionsLiveData,93,2,5,0,0,False,False,3,False,False,0,4,13,1,True,False,True,True,False,public,0,2,3,False,Information Holder
118,\wallet\src\de\schildbach\wallet\ui\WalletTransactionsFragment.java,WalletTransactionsFragment,341,14,12,0,0,False,False,3,False,False,14,15,47,56,False,False,False,True,False,public,10,2,0,False,Interfacer
119,\wallet\src\de\schildbach\wallet\ui\send\DecodePrivateKeyTask.java,DecodePrivateKeyTask,57,2,1,0,0,False,False,4,False,False,0,2,4,4,False,False,False,True,False,public,1,0,0,True,Service Provider
120,\wallet\src\de\schildbach\wallet\ui\WalletTransactionsViewModel.java,WalletTransactionsViewModel,170,14,5,3,1,False,False,4,False,False,4,3,28,29,False,False,False,True,False,public,4,1,0,False,Interfacer
121,\wallet\src\de\schildbach\wallet\ui\send\FeeCategory.java,FeeCategory,35,3,0,0,0,False,False,2,False,False,0,0,0,0,False,False,False,False,True,public,0,0,0,False,Information Holder
122,\wallet\src\de\schildbach\wallet\ui\send\MaintenanceDialogFragment.State.java,State,23,3,0,0,0,False,False,1,False,False,0,0,0,0,False,False,True,False,True,private,0,0,0,False,Information Holder
123,\wallet\src\de\schildbach\wallet\ui\send\DeriveKeyTask.java,DeriveKeyTask,85,4,1,0,0,False,False,3,False,False,2,2,12,7,False,False,False,True,False,public,1,0,0,True,Service Provider
124,\wallet\src\de\schildbach\wallet\ui\send\RaiseFeeDialogFragment.State.java,State,23,3,0,0,0,False,False,1,False,False,0,0,0,0,False,False,True,False,True,private,0,0,0,False,Information Holder
125,\wallet\src\de\schildbach\wallet\ui\send\MaintenanceDialogFragment.java,MaintenanceDialogFragment,268,15,13,0,0,False,False,3,False,False,5,6,40,28,False,False,False,True,False,public,7,6,0,False,Interfacer
126,\wallet\src\de\schildbach\wallet\ui\send\RaiseFeeViewModel.java,RaiseFeeViewModel,37,2,1,0,1,False,False,4,False,False,1,0,4,0,False,False,False,True,False,public,1,0,0,False,Information Holder
127,\wallet\src\de\schildbach\wallet\ui\send\RequestPaymentRequestTask.BluetoothRequestTask.java,BluetoothRequestTask,86,1,1,0,0,False,False,3,False,False,1,1,14,9,True,False,True,True,False,public,1,0,0,False,Service Provider
128,\wallet\src\de\schildbach\wallet\ui\send\RequestPaymentRequestTask.HttpRequestTask.java,HttpRequestTask,85,1,1,0,0,False,False,3,False,False,2,1,13,12,True,False,True,True,False,public,1,0,0,False,Service Provider
129,\wallet\src\de\schildbach\wallet\ui\send\RaiseFeeDialogFragment.java,RaiseFeeDialogFragment,287,20,13,0,0,False,False,4,False,False,9,13,44,28,False,False,False,True,False,public,7,6,0,False,Interfacer
130,\wallet\src\de\schildbach\wallet\ui\send\RequestPaymentRequestTask.ResultCallback.java,ResultCallback,25,0,0,0,0,False,False,2,False,False,0,0,1,0,False,True,True,False,False,public,0,0,0,False,Service Provider
131,\wallet\src\de\schildbach\wallet\ui\send\RequestPaymentRequestTask.java,RequestPaymentRequestTask,53,4,2,0,0,False,False,4,False,False,0,3,5,3,False,False,False,True,False,public,0,0,2,True,Service Provider
132,\wallet\src\de\schildbach\wallet\ui\send\RequestWalletBalanceTask.ElectrumServer.java,ElectrumServer,45,3,0,0,0,False,False,2,True,False,1,0,2,1,True,False,True,True,False,public,0,0,0,False,Information Holder
133,\wallet\src\de\schildbach\wallet\ui\send\RequestWalletBalanceTask.JsonRpcRequest.java,JsonRpcRequest,34,4,0,0,0,False,False,3,False,False,0,0,0,0,True,False,True,True,False,public,0,0,0,False,Information Holder
134,\wallet\src\de\schildbach\wallet\ui\send\RequestWalletBalanceTask.JsonRpcResponse.java,JsonRpcResponse,30,2,0,0,0,False,False,3,False,False,0,0,0,0,True,False,True,True,False,public,0,0,0,False,Information Holder
135,\wallet\src\de\schildbach\wallet\ui\send\RequestWalletBalanceTask.ResultCallback.java,ResultCallback,26,0,0,0,0,False,False,2,False,False,0,0,2,0,False,True,True,False,False,public,0,0,0,False,Service Provider
136,\wallet\src\de\schildbach\wallet\ui\send\SendCoinsActivityViewModel.java,SendCoinsActivityViewModel,26,1,0,0,0,False,False,5,False,False,0,0,3,0,False,False,False,True,False,public,0,0,0,False,Information Holder
137,\wallet\src\de\schildbach\wallet\ui\send\SendCoinsFragment.ReceivingAddressListener.java,ReceivingAddressListener,65,0,5,0,0,False,False,3,True,False,2,15,9,4,False,False,True,True,False,private,5,0,0,False,Service Provider
138,\wallet\src\de\schildbach\wallet\ui\send\SendCoinsActivity.java,SendCoinsActivity,90,4,6,0,0,False,False,3,False,False,3,13,18,3,False,False,False,True,False,public,5,0,1,False,Interfacer
